Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,nor_GR,nor_ILD_log10,nor_DeltaPHI,nor_PHIND,nor_PE,nor_NMM_M,nor_RELPOS,miss
3,A1 LM,KIMZEY A,2965.5,60.91,0.802,11.829,13.2185,-999.0,2,0.417,-0.13280968721901462,0.5637098732417946,1.408054175713466,0.0024445254965106264,-999.0,0.9637791722625207,-0.36583390264192756,1
3,A1 LM,CHURCHMAN BIBLE,2965.5,60.563,0.795,3.853,8.94,3.074,2,0.163,-0.14426225633568943,0.5360060813460166,-0.1041811306844236,-0.5974585061682085,-0.7265670542252631,0.9637791722625207,-1.2520566486280225,0
7,B1 LM,ALEXANDER D,2965.5,58.36,0.741,4.3,4.625,-999.0,2,0.095,-0.21697121819169812,0.3222911152928722,-0.019430731742616173,-1.2024793269309202,-999.0,0.9637791722625207,-1.4893131318054025,1
1,B3 SH,NOLAN,2965.5,68.375,0.489,5.143,13.997,2.889,1,0.231,0.1135690691382729,-0.6750453929551343,0.14040055753689998,0.11160065735369966,-0.9330371468418212,-1.0375820818501909,-1.0148001654506429,0
2,C SH,SHRIMPLIN,2965.5,99.42,0.456,17.2,22.97,3.4,1,0.404,1.138194453078258,-0.8056489833209446,2.4263861504706203,1.369735495060261,-0.3627332693982473,-1.0375820818501909,-0.4111917597199559,0
1,B4 SH,NEWBY,2965.5,67.6,0.581,2.7,10.05,3.2,1,0.25,0.08799056462696693,-0.31093841375348125,-0.32278786442022683,-0.4418216322292488,-0.5859441803350665,-1.0375820818501909,-0.9485079127981396,0
1,B3 SH,NOLAN,2966.0,68.313,0.473,4.295,14.406,3.09,1,0.192,0.11152278877736851,-0.7383683458597697,-0.02037872278223369,0.16894793793120824,-0.7087101813503175,-1.0375820818501909,-1.1508737366847284,0
3,A1 LM,CHURCHMAN BIBLE,2966.0,67.75,0.816,2.991,9.558,2.994,2,0.152,0.0929412429194779,0.6191174570333501,-0.2676147859144864,-0.5108066250021931,-0.8158514185999904,0.9637791722625207,-1.2904363738478928,0
2,C SH,SHANKLE,2966.0,71.57,0.636,-5.1,17.625,3.3,1,0.298,0.2190185167687527,-0.09326576314379711,-1.8016538862235791,0.6202948723541906,-0.4743387248666571,-1.0375820818501909,-0.7810327482023421,0
3,A1 LM,KIMZEY A,2966.0,62.221,0.773,13.068,12.93,-999.0,2,0.405,-0.08954075894247025,0.44893702110214295,1.6429663553306906,-0.03800704038762445,-999.0,0.9637791722625207,-0.4077026937908768,1
2,C SH,SHRIMPLIN,2966.0,97.55,0.453,16.7,22.12,3.4,1,0.386,1.076475997031623,-0.8175220369905637,2.331587046508867,1.250554105107004,-0.3627332693982473,-1.0375820818501909,-0.47399494644338,0
3,B1 LM,ALEXANDER D,2966.0,71.82,0.716,4.5,5.065,-999.0,2,0.048,0.2272696472562707,0.22334900137937938,0.0184889098420852,-1.1407854309551162,-999.0,0.9637791722625207,-1.6532992304721208,1
1,B4 SH,NEWBY,2966.0,72.68,0.579,3.6,10.8,3.2,1,0.2,0.2556535361333331,-0.3188537828665607,-0.15214947728907083,-0.3366615822704924,-0.5859441803350665,-1.0375820818501909,-1.1229612092520953,0
3,A1 LM,KIMZEY A,2966.5,63.505,0.736,12.545,13.1365,-999.0,2,0.393,-0.04716295275857761,0.30250269251017364,1.5438064925866966,-0.009052973298980176,-999.0,0.9637791722625207,-0.4495714849398262,1
1,B3 SH,NOLAN,2966.5,76.813,0.462,5.523,17.231,3.201,1,0.154,0.39206122535298044,-0.7819028759817063,0.2124478765478325,0.5650507927758575,-0.5848281257803825,-1.0375820818501909,-1.2834582419897345,0
3,A1 LM,CHURCHMAN BIBLE,2966.5,72.313,0.855,3.365,10.16,3.098,2,0.141,0.2435408765776565,0.7734671547383989,-0.19670505615109488,-0.426398158235298,-0.6997817449128447,0.9637791722625207,-1.328816099067763,0
2,B2 SH,ALEXANDER D,2966.5,81.13,0.697,7.0,7.925,-999.0,1,1.0,0.534541746611441,0.14815299480512487,0.492484429650852,-0.739775107112392,-999.0,-1.0375820818501909,1.6682915340111963,1
2,C SH,SHRIMPLIN,2966.5,98.51,0.45,15.3,20.35,3.6,1,0.368,1.1081603381036926,-0.8293950906601829,2.066149555415958,1.002376387204339,-0.13952235846142763,-1.0375820818501909,-0.5367981331668041,0
1,B4 SH,NEWBY,2966.5,76.58,0.587,6.5,11.35,3.2,1,0.15,0.38437117173861357,-0.287192306414243,0.3976853256890986,-0.25954421230073793,-0.5859441803350665,-1.0375820818501909,-1.297414505706051,0
2,C SH,SHANKLE,2966.5,71.38,0.629,1.0,14.06,3.6,1,0.281,0.2127476575982391,-0.1209695550395751,-0.6451048178901883,0.12043410155023528,-0.13952235846142763,-1.0375820818501909,-0.840346868996687,0
2,B2 SH,ALEXANDER D,2967.0,88.32,0.68,9.6,11.79,-999.0,1,0.957,0.7718442594324586,0.08087235734395021,0.9854397702519694,-0.19785031632493424,-999.0,-1.0375820818501909,1.5182616990607942,1
1,B3 SH,NOLAN,2967.0,89.875,0.467,6.978,20.171,3.08,1,0.115,0.8231662910648208,-0.7621144531990077,0.4883132690765348,0.9772781886141821,-0.7198707268971583,-1.0375820818501909,-1.4195318132238202,0
1,C SH,SHRIMPLIN,2967.0,86.18,0.452,13.5,17.53,3.7,1,0.351,0.7012145824593049,-0.8214797215471035,1.7248727811536455,0.6069745993594149,-0.02791690299301781,-1.0375820818501909,-0.5961122539611491,0
3,A1 LM,KIMZEY A,2967.0,63.869,0.708,11.774,13.081,-999.0,2,0.381,-0.0351493067687515,0.1916875249270617,1.3976262742776728,-0.016834816995928193,-999.0,0.9637791722625207,-0.4914402760887756,1
2,B4 SH,NEWBY,2967.0,76.67,0.605,7.8,13.5,3.4,1,0.1,0.3873415787141201,-0.2159539843965282,0.6441629959896573,0.041914597581030444,-0.3627332693982473,-1.0375820818501909,-1.471867802160007,0
3,A1 LM,CHURCHMAN BIBLE,2967.0,73.313,0.905,3.429,9.657,3.234,2,0.13,0.27654539852772847,0.9713513825653844,-0.1845707708439905,-0.4969254984076373,-0.5479983254758074,0.9637791722625207,-1.3671958242876334,0
2,C SH,SHANKLE,2967.0,72.44,0.622,6.2,14.855,3.1,1,0.263,0.24773245086531548,-0.14867334693535308,0.34080586331204665,0.23190375450651704,-0.6975496358034763,-1.0375820818501909,-0.9031500557201111,0
2,B4 SH,NEWBY,2967.5,72.12,0.629,8.8,15.1,3.6,1,0.05,0.23717100384129267,-0.1209695550395751,0.8337612039131642,0.266256037493044,-0.13952235846142763,-1.0375820818501909,-1.6463210986139625,0
2,C SH,SHANKLE,2967.5,74.87,0.622,5.8,19.845,2.8,1,0.246,0.32793343920399065,-0.14867334693535308,0.2649665801426439,0.9315686202321093,-1.0323660022087058,-1.0375820818501909,-0.9624641765144561,0
3,A1 LM,CHURCHMAN BIBLE,2967.5,73.375,0.952,2.949,8.037,3.74,2,0.12,0.27859167888863284,1.1573625567227506,-0.2755779106472737,-0.7240712063185509,0.01672527919434612,0.9637791722625207,-1.4020864835784246,0
2,B2 SH,ALEXANDER D,2967.5,90.49,0.663,7.7,13.675,-999.0,1,0.913,0.8434640720641149,0.013591719882775103,0.6252031751973067,0.06645194257140703,-999.0,-1.0375820818501909,1.3647427981813134,1
3,A1 LM,KIMZEY A,2967.5,64.143,0.677,11.983,12.2065,-999.0,2,0.369,-0.026106067754431743,0.06899930367433108,1.437252299733686,-0.13945143524783804,-999.0,0.9637791722625207,-0.533309067237725,1
1,C SH,SHRIMPLIN,2967.5,89.44,0.461,12.2,16.31,3.8,1,0.333,0.8088093240165394,-0.785860560538246,1.4783951108530866,0.4359142514265042,0.08368855247539152,-1.0375820818501909,-0.6589154406845731,0
2,B3 SH,NOLAN,2967.5,92.75,0.471,8.101,20.61,3.143,1,0.077,0.9180542916712777,-0.7462837149728492,0.7012320565746331,1.0388318711900408,-0.6495592899520605,-1.0375820818501909,-1.5521163185288265,0
3,A1 LM,KIMZEY A,2968.0,62.938,0.655,11.593,11.2465,-999.0,2,0.357,-0.06587651670426843,-0.01806975656954259,1.3633089986435183,-0.27405629919504637,-999.0,0.9637791722625207,-0.5751778583866745,1
2,B2 SH,ALEXANDER D,2968.0,90.26,0.638,7.0,14.01,-999.0,1,0.87,0.8358730320155986,-0.08535039403071769,0.492484429650852,0.11342343155298475,-999.0,-1.0375820818501909,1.2147129632309113,1
3,A1 LM,CHURCHMAN BIBLE,2968.0,70.063,1.008,2.203,5.805,4.242,2,0.109,0.1692807021899945,1.3789928918889744,-0.4170181737582097,-1.0370275149958101,0.5769846656457627,0.9637791722625207,-1.440466208798295,0
2,C SH,SHANKLE,2968.0,76.01,0.621,-2.7,23.955,2.4,1,0.228,0.3655585942270727,-0.1526310314918928,-1.3466181872071632,1.5078456940060943,-1.4787878240823447,-1.0375820818501909,-1.0252673632378801,0
7,B4 LM,NEWBY,2968.0,60.07,0.656,7.7,13.75,3.9,2,1.0,-0.16053348565707498,-0.01411207201300288,0.6252031751973067,0.07696794756728256,0.19529400794380136,0.9637791722625207,1.6682915340111963,0
2,B3 SH,NOLAN,2968.0,84.875,0.467,5.888,17.256,3.512,1,0.038,0.6581436813144608,-0.7621144531990077,0.2816512224399125,0.5685561277744825,-0.2377351592736283,-1.0375820818501909,-1.688189889762912,0
1,C SH,SHRIMPLIN,2968.0,89.13,0.471,11.7,15.875,3.9,1,0.316,0.798577922212017,-0.7462837149728492,1.3835960068913333,0.37492142245042565,0.19529400794380136,-1.0375820818501909,-0.718229561478918,0
7,B4 LM,NEWBY,2968.5,48.91,0.681,4.9,10.65,4.3,2,0.923,-0.5288639506198786,0.08483004190048991,0.09432819301148795,-0.3576935922622438,0.6417158298174401,0.9637791722625207,1.3996334574721045,0
4,B3 LM,NOLAN,2968.5,58.375,0.462,3.841,13.151,4.285,2,1.0,-0.21647615036244702,-0.7819028759817063,-0.10645630917950569,-0.007019878999777558,0.624975011497179,0.9637791722625207,1.6682915340111963,0
2,B2 SH,ALEXANDER D,2968.5,89.38,0.61,6.9,13.45,-999.0,1,0.826,0.806829052699535,-0.19616556161382961,0.47352460885850134,0.034903927583779915,-999.0,-1.0375820818501909,1.0611940623514302,1
1,C SH,SHRIMPLIN,2968.5,87.64,0.484,12.1,15.865,3.8,1,0.298,0.7494011845064098,-0.6948338157378329,1.4594352900607361,0.3735192884509756,0.08368855247539152,-1.0375820818501909,-0.7810327482023421,0
2,C SH,SHANKLE,2968.5,76.11,0.618,-9.0,25.4,3.0,1,0.211,0.36885904642207973,-0.16450408516151194,-2.5410868971252554,1.7104540569266315,-0.8091550912718861,-1.0375820818501909,-1.0845814840322252,0
7,A1 LM,CHURCHMAN BIBLE,2968.5,70.063,1.008,2.203,5.805,4.242,2,0.109,0.1692807021899945,1.3789928918889744,-0.4170181737582097,-1.0370275149958101,0.5769846656457627,0.9637791722625207,-1.440466208798295,0
3,A1 LM,KIMZEY A,2968.5,61.374,0.737,10.454,11.541,-999.0,2,0.345,-0.11749558903418103,0.30646037706671336,1.1473566398186443,-0.23276345291124118,-999.0,0.9637791722625207,-0.6170466495356238,1
5,A1 LM,CHURCHMAN BIBLE,2969.0,64.313,1.05,1.187,3.988,4.984,2,0.098,-0.02049529902291945,1.5452156432636424,-0.6096499530084925,-1.2917952626958906,1.405097145221363,0.9637791722625207,-1.4788459340181652,0
1,C SH,SHRIMPLIN,2969.0,84.34,0.502,12.3,15.685,3.9,1,0.281,0.6404862620711723,-0.623595493720118,1.4973549316454375,0.34828087646087413,0.19529400794380136,-1.0375820818501909,-0.840346868996687,0
4,B3 LM,NOLAN,2969.0,37.969,0.467,3.483,12.337,4.543,2,0.917,-0.8899664252756161,-0.7621144531990077,-0.1743324676161211,-0.1211535865550145,0.9129170866056762,0.9637791722625207,1.3786990618976298,0
2,C SH,SHANKLE,2969.0,76.47,0.624,-3.5,24.095,3.3,1,0.193,0.38074067432410563,-0.14075797782227364,-1.4982967535459684,1.5274755699983955,-0.4743387248666571,-1.0375820818501909,-1.1473846707556492,0
2,B2 SH,ALEXANDER D,2969.0,88.92,0.561,8.6,12.73,-999.0,1,0.783,0.791646972602502,-0.39009210488427504,0.7958415623284626,-0.06604972037662606,-999.0,-1.0375820818501909,0.9111642274010285,1
7,B4 LM,NEWBY,2969.0,39.4,0.708,5.4,7.3,4.7,2,0.846,-0.8427369543650631,0.1916875249270617,0.1891272969732413,-0.8274084820780224,1.0881376516910795,0.9637791722625207,1.1309753809330125,0
3,A1 LM,KIMZEY A,2969.0,57.433,0.862,8.389,11.9675,-999.0,2,0.333,-0.24756641003941485,0.8011709466341769,0.7558363404566026,-0.1729624378346952,-999.0,0.9637791722625207,-0.6589154406845731,1
2,C SH,SHANKLE,2969.5,70.18,0.628,-5.4,24.15,3.2,1,0.175,0.17314223125815306,-0.1249272395961148,-1.8585333486006312,1.535187306995371,-0.5859441803350665,-1.0375820818501909,-1.2101878574790732,0
7,B4 LM,NEWBY,2969.5,33.8,0.736,1.6,7.7,4.9,2,0.769,-1.0275622772854662,0.30250269251017364,-0.5313458931360843,-0.771323122100019,1.3113485626278991,0.9637791722625207,0.8623173043939208,0
7,B3 LM,NOLAN,2969.5,21.266,0.48,3.206,13.2,4.551,2,0.833,-1.4412409554076686,-0.7106645539639918,-0.22685117121093248,-0.0001494224024722126,0.9218455230431489,0.9637791722625207,1.0856175238549841,0
2,B2 SH,ALEXANDER D,2969.5,89.37,0.5,9.8,12.52,-999.0,1,0.739,0.8064990074800346,-0.6315108628331975,1.023359411836671,-0.09549453436507796,-999.0,-1.0375820818501909,0.7576453265215474,1
1,C SH,SHRIMPLIN,2969.5,83.26,0.517,12.3,15.23,3.8,1,0.263,0.6048413783650947,-0.5642302253720224,1.4973549316454375,0.2844837794858952,0.08368855247539152,-1.0375820818501909,-0.9031500557201111,0
3,A1 LM,KIMZEY A,2969.5,56.131,0.819,7.042,12.476,-999.0,2,0.321,-0.29053829761840855,0.6309905107029693,0.5004475543836392,-0.10166392396265815,-999.0,0.9637791722625207,-0.7007842318335225,1
5,A1 LM,CHURCHMAN BIBLE,2969.5,60.75,1.091,1.124,3.124,5.223,2,0.087,-0.13809041073102604,1.70748071008177,-0.6215946401076734,-1.4129396402483778,1.6718341837908621,0.9637791722625207,-1.5172256592380353,0
2,C SH,SHANKLE,2970.0,71.13,0.623,-10.2,24.425,2.9,1,0.158,0.20449652711072108,-0.14471566237881336,-2.7686047466334633,1.5737459919802486,-0.920760546740296,-1.0375820818501909,-1.269501978273418,0
2,B2 SH,ALEXANDER D,2970.0,92.6,0.418,9.4,13.625,-999.0,1,0.696,0.9131036133787668,-0.9560409964694536,0.9475201286672681,0.0594412725741565,-999.0,-1.0375820818501909,0.6076154915711452,1
3,A1 LM,KIMZEY A,2970.0,52.54,0.796,9.133,11.1555,-999.0,2,0.31,-0.4090575359411171,0.5399637659025563,0.8968974071516916,-0.286815718590042,-999.0,0.9637791722625207,-0.7391639570533928,1
1,C SH,SHRIMPLIN,2970.0,84.8,0.525,12.5,14.78,4.0,1,0.246,0.6556683421682052,-0.5325687489197047,1.535274573230139,0.22138774951064125,0.3068994634122112,-1.0375820818501909,-0.9624641765144561,0
7,B3 LM,NOLAN,2970.0,17.641,0.513,1.941,14.221,4.719,2,0.75,-1.5608823474766795,-0.5800609635981813,-0.4666929042341685,0.1430084589413816,1.1093426882300774,0.9637791722625207,0.7960250517414176,0
5,A1 LM,CHURCHMAN BIBLE,2970.0,55.25,1.167,0.723,3.525,5.152,2,0.076,-0.319615281456422,2.008264736378788,-0.6976235214849996,-1.3567140668704294,1.5925943104082914,0.9637791722625207,-1.5556053844579054,0
5,B4 LM,NEWBY,2970.0,34.66,0.757,1.5,7.75,4.7,2,0.692,-0.9991783884084044,0.3856140681975076,-0.550305713928435,-0.7643124521027685,1.0881376516910795,0.9637791722625207,0.5936592278548288,0
2,C SH,SHANKLE,2970.5,74.62,0.612,-13.2,21.35,2.9,1,0.14,0.31968230871647263,-0.1882501925007502,-3.3373993704039835,1.1425897871493476,-0.920760546740296,-1.0375820818501909,-1.3323051649968423,0
3,A1 LM,KIMZEY A,2970.5,51.223,0.89,9.684,10.55,-999.0,2,0.298,-0.45252449134936196,0.9119861142172888,1.0013660197175438,-0.37171493225674457,-999.0,0.9637791722625207,-0.7810327482023421,1
1,C SH,SHRIMPLIN,2970.5,84.02,0.531,10.8,15.47,3.9,1,0.228,0.629924815047149,-0.5088226415804664,1.2129576197601777,0.3181349954726973,0.19529400794380136,-1.0375820818501909,-1.0252673632378801,0
5,B4 LM,NEWBY,2970.5,36.28,0.766,2.6,6.4,4.8,2,0.615,-0.9457110628492876,0.42123322920636497,-0.34174768521257753,-0.95360054202853,1.1997431071594888,0.9637791722625207,0.32500115131573715,0
5,A1 LM,CHURCHMAN BIBLE,2970.5,55.156,1.25,0.731,4.445,4.875,2,0.065,-0.3227177065197288,2.336752554571584,-0.6961067358216116,-1.2277177389210217,1.2834471987607963,0.9637791722625207,-1.5939851096777757,0
7,B3 LM,NOLAN,2970.5,15.586,0.548,1.257,13.538,4.656,2,0.667,-1.6287066400840775,-0.44154200411929134,-0.5963780784538472,0.0472427067789408,1.0390312512849786,0.9637791722625207,0.5064325796278513,0
2,B2 SH,ALEXANDER D,2970.5,101.17,0.384,10.2,14.655,-999.0,1,0.652,1.195952366490884,-1.0906022713918035,1.0991986950060733,0.20386107451751517,-999.0,-1.0375820818501909,0.45409659069166447,1
5,B4 LM,NEWBY,2971.0,34.45,0.753,2.9,5.75,4.5,2,0.538,-1.0061093380179194,0.3697833299713487,-0.28486822283552554,-1.0447392519927856,0.8649267407542598,0.9637791722625207,0.05634307477664547,0
2,C SH,SHRIMPLIN,2971.0,90.99,0.535,10.9,15.235,3.9,1,0.211,0.8599663330391508,-0.4929919033543076,1.2319174405525282,0.28518484648562015,0.19529400794380136,-1.0375820818501909,-1.0845814840322252,0
7,B3 LM,NOLAN,2971.0,15.0,0.574,1.316,12.112,4.336,2,0.583,-1.6480472899468197,-0.33864220564925923,-0.5851917841863602,-0.15270160154264137,0.6818937937860682,0.9637791722625207,0.21335104158520538,0
2,C SH,SHANKLE,2971.0,75.04,0.597,-3.6,17.66,2.9,1,0.123,0.33354420793550293,-0.24761546084884586,-1.517256574338319,0.6252023413522659,-0.920760546740296,-1.0375820818501909,-1.391619285791187,0
3,A1 LM,KIMZEY A,2971.0,50.608,0.873,9.959,9.5875,-999.0,2,0.286,-0.47282227234865626,0.8447054767561137,1.0535055268965083,-0.5066703297038153,-999.0,0.9637791722625207,-0.8229015393512916,1
2,B2 SH,ALEXANDER D,2971.0,110.95,0.352,12.7,16.07,-999.0,1,0.609,1.518736591162588,-1.2172481772010744,1.5731942148148401,0.4022630354397024,-999.0,-1.0375820818501909,0.3040667557412624,1
7,A1 LM,CHURCHMAN BIBLE,2971.0,55.156,1.25,0.731,4.445,4.875,2,0.065,-0.3227177065197288,2.336752554571584,-0.6961067358216116,-1.2277177389210217,1.2834471987607963,0.9637791722625207,-1.5939851096777757,0
2,C SH,SHRIMPLIN,2971.5,83.72,0.537,11.4,14.25,3.9,1,0.193,0.6200234584621276,-0.48507653424122815,1.3267165445142814,0.14707464753978683,0.19529400794380136,-1.0375820818501909,-1.1473846707556492,0
2,C SH,SHANKLE,2971.5,71.03,0.576,7.1,16.71,2.5,1,0.105,0.2011960749157141,-0.33072683653617985,0.5114442504432025,0.4919996114045079,-1.3671823686139348,-1.0375820818501909,-1.4544224725146113,0
5,B4 LM,NEWBY,2971.5,30.67,0.72,2.7,6.25,4.3,2,0.462,-1.1308664309891916,0.23917973960553823,-0.32278786442022683,-0.9746325520202813,0.6417158298174401,0.9637791722625207,-0.20882593583336728,0
2,B2 SH,ALEXANDER D,2971.5,112.65,0.344,16.5,18.115,-999.0,1,0.565,1.5748442784777106,-1.2489096536533921,2.293667404924166,0.6889994383272445,-999.0,-1.0375820818501909,0.15054785486178127,1
3,A1 LM,KIMZEY A,2971.5,50.08,0.906,8.309,9.9175,-999.0,2,0.274,-0.49024865993829425,0.9753090671219242,0.7406684838227221,-0.4603999077219625,-999.0,0.9637791722625207,-0.8647703305002408,1
7,A1 LM,CHURCHMAN BIBLE,2971.5,52.25,1.299,0.729,5.472,4.863,2,0.054,-0.41862884730663796,2.5306790978420293,-0.6964859322374586,-1.0837185771774978,1.2700545441045876,0.9637791722625207,-1.632364834897646,0
7,B3 LM,NOLAN,2971.5,13.617,0.596,1.367,11.133,4.441,2,0.5,-1.693692543803769,-0.2515731454053856,-0.5755222755822613,-0.28997052008880486,0.7990795220278979,0.9637791722625207,-0.07624143052836099,0
4,B4 LM,NEWBY,2972.0,26.59,0.668,4.6,6.5,4.2,2,0.385,-1.265524880545485,0.033380142665473664,0.0374487306344358,-0.9395792020340291,0.5301103743490309,0.9637791722625207,-0.47748401237245913,0
3,A1 LM,KIMZEY A,2972.0,49.589,0.939,6.767,10.2475,-999.0,2,0.262,-0.5064538802157795,1.1059126574877343,0.448308047204675,-0.41412948574010966,-999.0,0.9637791722625207,-0.9066391216491902,1
5,A1 LM,CHURCHMAN BIBLE,2972.0,57.844,1.308,0.687,6.686,4.457,2,0.043,-0.2340015515179352,2.566298258850887,-0.7044490569702458,-0.9134995096442576,0.8169363949028435,0.9637791722625207,-1.6707445601175164,0
2,B2 SH,ALEXANDER D,2972.0,113.04,0.378,15.5,19.145,-999.0,1,0.522,1.5877160420382386,-1.114348378731042,2.104069197000659,0.8334192402706034,-999.0,-1.0375820818501909,0.0005180199113795883,1
7,B3 LM,NOLAN,2972.0,16.25,0.624,0.521,9.831,4.547,2,0.417,-1.6067916375092297,-0.14075797782227364,-0.735922359485548,-0.47252836681720584,0.917381304824412,0.9637791722625207,-0.36583390264192756,0
2,C SH,SHANKLE,2972.0,79.47,0.575,-9.8,35.285,2.1,1,0.088,0.4797542401743216,-0.3346845210927195,-2.692765463464061,3.0964635153830407,-1.8136041904875735,-1.0375820818501909,-1.5137365933089564,0
2,C SH,SHRIMPLIN,2972.0,81.44,0.538,10.9,14.015,4.0,1,0.175,0.5447731484159634,-0.48111884968468843,1.2319174405525282,0.11412449855270991,0.3068994634122112,-1.0375820818501909,-1.2101878574790732,0
7,B3 LM,NOLAN,2972.5,18.781,0.626,-0.205,8.994,4.711,2,0.333,-1.5232571924535976,-0.13284260870919423,-0.8735706584380138,-0.589886982571178,1.1004142517926048,0.9637791722625207,-0.6589154406845731,0
2,C SH,SHRIMPLIN,2972.5,80.51,0.538,10.1,14.465,3.9,1,0.158,0.5140789430023966,-0.48111884968468843,1.0802388742137228,0.17722052852796363,0.19529400794380136,-1.0375820818501909,-1.269501978273418,0
7,A1 LM,CHURCHMAN BIBLE,2972.5,61.844,1.222,0.809,6.125,4.773,2,0.033,-0.10198346371764723,2.225937386988472,-0.681318075603578,-0.9921592270134073,1.169609634183018,0.9637791722625207,-1.7056352194083073,0
2,B2 SH,ALEXANDER D,2972.5,112.5,0.413,8.1,22.875,-999.0,1,0.478,1.5698936001851995,-0.9758294192521522,0.7010424583667093,1.3564152220654853,-999.0,-1.0375820818501909,-0.15300088096810158,1
3,A1 LM,KIMZEY A,2972.5,48.466,0.955,6.193,10.7305,-999.0,2,0.25,-0.5435179583657104,1.1692356103923696,0.339478675856582,-0.34640641356667073,-999.0,0.9637791722625207,-0.9485079127981396,1
4,B4 LM,NEWBY,2972.5,23.77,0.609,5.5,6.35,4.0,2,0.308,-1.3585976324446885,-0.20012324617036933,0.2080871177655919,-0.9606112120257805,0.3068994634122112,0.9637791722625207,-0.746142088911551,0
2,C SH,SHANKLE,2972.5,76.72,0.603,-9.9,51.3,1.8,1,0.07,0.38899180481162365,-0.2238693535096076,-2.7117252842564112,5.341981115502352,-2.1484205568928028,-1.0375820818501909,-1.5765397800323802,0
2,C SH,SHANKLE,2973.0,75.01,0.654,-18.3,55.915,1.8,1,0.053,0.33255407227700073,-0.022027441126082303,-4.304350230813868,5.989065956248566,-2.1484205568928028,-1.0375820818501909,-1.6358539008267252,0
7,A1 LM,CHURCHMAN BIBLE,2973.0,70.188,1.048,2.187,7.041,3.217,2,0.022,0.1734062674337535,1.5373002741505628,-0.42005174508498583,-0.8637237526637795,-0.5669712529054369,0.9637791722625207,-1.7440149446281776,0
5,B4 LM,NEWBY,2973.0,25.2,0.55,4.9,6.65,3.8,2,0.231,-1.3114011660560854,-0.4336266350062119,0.09432819301148795,-0.9185471920422779,0.08368855247539152,0.9637791722625207,-1.0148001654506429,0
7,B3 LM,NOLAN,2973.0,23.219,0.602,-0.073,7.641,4.582,2,0.25,-1.376783124039178,-0.22782703806614732,-0.848543694992111,-0.7795957126967744,0.9564432142383557,0.9637791722625207,-0.9485079127981396,0
2,B2 SH,ALEXANDER D,2973.0,109.7,0.449,6.5,22.745,-999.0,1,0.435,1.477480938724998,-0.8333527752167226,0.3976853256890986,1.3381874800726343,-999.0,-1.0375820818501909,-0.30303071591850345,1
3,A1 LM,KIMZEY A,2973.0,47.694,0.96,7.483,10.2755,-999.0,2,0.238,-0.5689974493111659,1.189024033175068,0.5840603640779056,-0.4102035105416496,-999.0,0.9637791722625207,-0.990376703947089,1
2,C SH,SHRIMPLIN,2973.0,83.93,0.539,10.0,15.11,3.8,1,0.14,0.6269544080716429,-0.4771611651281487,1.061279053421372,0.26765817149249405,0.08368855247539152,-1.0375820818501909,-1.3323051649968423,0
5,B4 LM,NEWBY,2973.5,29.99,0.5,5.3,7.25,3.5,2,0.154,-1.1533095059152407,-0.6315108628331975,0.17016747618089054,-0.8344191520752727,-0.25112781392983746,0.9637791722625207,-1.2834582419897345,0
4,A1 LM,CHURCHMAN BIBLE,2973.5,71.938,0.864,4.158,14.152,2.467,2,0.011,0.2311641808463795,0.8090863157472563,-0.04635367726775402,0.1333337343451759,-1.4040121689185099,0.9637791722625207,-1.782394669848048,0
7,B3 LM,NOLAN,2973.5,28.328,0.565,2.51,8.281,3.936,2,0.167,-1.20816302139626,-0.37426136665811666,-0.3588115239256932,-0.6898591367319689,0.23547197191242888,0.9637791722625207,-1.238100384911706,0
2,C SH,SHRIMPLIN,2973.5,83.36,0.535,10.1,15.73,3.7,1,0.123,0.6081418305601017,-0.4929919033543076,1.0802388742137228,0.3545904794583995,-0.02791690299301781,-1.0375820818501909,-1.391619285791187,0
3,A1 LM,KIMZEY A,2973.5,48.353,0.966,7.317,10.0825,-999.0,2,0.226,-0.5472474693460685,1.2127701405143065,0.5525870615626036,-0.43726469673103624,-999.0,0.9637791722625207,-1.0322454950960385,1
2,B2 SH,ALEXANDER D,2973.5,105.04,0.473,6.4,22.595,-999.0,1,0.391,1.3236798664376628,-0.7383683458597697,0.378725504896748,1.3171554700808827,-999.0,-1.0375820818501909,-0.45654961679798445,1
2,C SH,SHRIMPLIN,2974.0,86.69,0.529,10.9,15.115,3.8,1,0.105,0.7180468886538414,-0.5167380106935459,1.2319174405525282,0.2683592384922192,0.08368855247539152,-1.0375820818501909,-1.4544224725146113,0
3,A1 LM,KIMZEY A,2974.0,49.337,0.83,4.731,11.0455,-999.0,2,0.214,-0.5147710197471975,0.674525040824906,0.06228609587241522,-0.3022391925839929,-999.0,0.9637791722625207,-1.074114286244988,1
2,B1 SH,CHURCHMAN BIBLE,2974.0,74.563,0.779,-0.666,32.404,2.168,1,1.0,0.31780105096531847,0.4726831284413812,-0.9609754322907506,2.692508710141472,-1.737712480769055,-1.0375820818501909,1.6682915340111963,0
2,B2 SH,ALEXANDER D,2974.0,98.57,0.497,6.3,22.305,-999.0,1,0.348,1.1101406094206965,-0.6433839165028166,0.35976568410439724,1.2764935840968303,-999.0,-1.0375820818501909,-0.6065794517483865,1
